HeartRate,SkinConductance,EEG,Temperature,PupilDiameter,SmileIntensity,FrownIntensity,CortisolLevel,ActivityLevel,AmbientNoiseLevel,LightingLevel,EmotionalState,CognitiveState,EngagementLevel
71,11.616843562366649,14.105291139467159,36.75199096284318,3.9672034558421934,0.8308057482541962,0.18099904519446497,0.5893792517355322,168,53,581,engaged,focused,3
108,1.9353283962928416,0.4853874523682872,37.45133558513752,2.2226060610329292,0.014748833028232135,0.7638564777758263,1.6259701062045568,44,56,927,disengaged,focused,2
61,14.778114891381948,11.114621395835169,36.730974024062384,3.1806365509475327,0.872518267050796,0.023611779952362834,0.6199208742404447,164,41,825,engaged,focused,3
82,3.533270603469256,5.291217263857356,36.281694465298415,2.8987604996590046,0.32643123946086455,0.21454224286891835,1.0939038887787844,82,36,868,partially engaged,focused,3
109,1.0811893079234978,1.2473994731588416,37.16611829762343,2.4829425064716713,0.04812504534587714,0.7704936269765266,1.7902657522288683,49,59,473,disengaged,focused,2
119,1.8970974347217517,2.092827990686793,37.43169328239468,2.1282143473258537,0.1141844303600746,0.7531556174605922,1.9603442205848478,14,48,666,disengaged,focused,3
93,3.148241972622796,5.055462467622462,36.16550767456551,2.8040676164615714,0.34514061409402197,0.33756086672658625,1.3972005049459724,62,47,637,partially engaged,focused,2
78,13.54816564569118,18.780579527918338,36.83051851632842,3.3047889996735798,0.740625641185786,0.14210212990621826,0.6052818266312864,163,37,568,engaged,focused,1
83,2.28805232085069,7.786431635000836,36.033388069106245,2.507153642523311,0.4779255339814569,0.29798322232089897,1.2716448275201624,91,56,663,partially engaged,distracted,3
119,0.38133716204234647,4.088496559238029,37.330058548062574,2.3154955771068213,0.08364055686854482,0.6188841554718114,1.8451313045927007,16,50,587,disengaged,distracted,3
61,14.692692443485262,19.55699558918872,36.70621474500638,3.820622254283154,0.7716339207992077,0.10235117751143491,0.527482030689326,150,53,922,engaged,focused,1
111,1.549719807301717,3.2449109911892204,37.0994703075232,2.1985615128025597,0.01424480574714433,0.6355021184225514,1.9851697063624256,41,56,845,disengaged,focused,3
102,0.19080686841031724,4.459192286723913,37.005686683002324,2.0008262440709856,0.1653595479527092,0.7990432820977371,1.863551413856828,42,42,606,disengaged,distracted,2
83,3.7337335176795685,6.331115969898578,36.136776570284255,2.6951901950719264,0.39202544333335887,0.21650101694737656,1.420999582833164,56,31,867,partially engaged,distracted,3
118,0.31011944282482684,2.7004671054885727,37.04030564423311,2.3833892122666214,0.11698421894496594,0.5258500080204245,1.9242930946000028,46,50,615,disengaged,distracted,3
99,4.761523368459747,5.38892600100234,36.06047888087726,2.993852904858099,0.3975201642797412,0.24764281056582954,1.384832244249329,89,52,979,partially engaged,focused,2
69,13.372857778497611,17.842633772952805,36.63702390409897,3.401618574079237,0.7066255016166382,0.09825458362089437,0.583686425770068,165,53,441,engaged,focused,1
68,10.317089965810524,18.19900429984458,36.75866724923975,3.230783922513675,0.8315643691220935,0.15946282881732504,0.6596858332191309,104,30,825,engaged,distracted,1
95,2.202151922389302,5.837667754863372,36.41072555147987,2.6673977704868292,0.441183622119655,0.33996474666876564,1.4968502616941024,59,44,428,partially engaged,focused,2
109,1.6097709959830573,4.461885572966499,37.025733352587984,2.2635772947903168,0.021484897587415255,0.560222654949723,1.9501082511903032,38,56,821,disengaged,distracted,2
69,9.16826503924852,16.742402806643376,36.56670324063911,3.325817879105683,0.5322739025119416,0.1302679881739021,0.9854456295290592,173,58,948,engaged,distracted,3
80,4.536814385295189,9.275979030984892,36.288588597685674,2.759126155706605,0.3812508532855655,0.363618979009176,1.0910338061390124,59,38,510,partially engaged,focused,3
82,3.301921769458711,6.129787703188262,36.17480025190301,2.826148441798314,0.47847221615593905,0.27700613624656506,1.3459541155803787,91,44,423,partially engaged,focused,3
63,5.419263543779835,12.041222845580977,36.6003232044447,3.065240454175483,0.8630036923275979,0.07599498489168165,0.9421930837269292,107,43,806,engaged,focused,3
97,3.9170522867802884,9.387324748358889,36.26231055080969,2.6867623139061916,0.4734030156944018,0.2620492849375221,1.0397118498162883,61,48,705,partially engaged,distracted,2
109,1.1717644899791841,2.9723202426361803,37.46427088171369,2.1432324085725107,0.05576732264213924,0.6321450954019034,1.6784574507357575,14,46,599,disengaged,distracted,2
113,0.8783618929988413,0.3986923367895606,37.311221873130414,2.02594040328524,0.07648049923130991,0.6181010686927255,1.9994612542316665,41,34,823,disengaged,focused,3
74,14.30168714647678,17.322942661400873,36.88804714310916,3.067175431265856,0.6024788311161403,0.19486074810071874,0.8465935018936972,197,46,808,engaged,focused,1
65,5.443890012069179,13.69135907964135,36.749456436644785,3.211459509386887,0.5865683956369163,0.10168331027150337,0.792952117813772,153,47,406,engaged,distracted,3
96,3.1364298643136004,8.209919439904025,36.28576309951868,2.7622700113519802,0.42894037976236876,0.3075252644360724,1.3273951768431904,65,49,545,partially engaged,distracted,2
96,4.7834624052512975,9.29205126941477,36.14751869899064,2.966453991521518,0.3141618000105243,0.26598436420870897,1.3199724675524,93,44,786,partially engaged,distracted,2
97,4.609059743182558,8.361368270123684,36.18136690910847,2.9791546813514675,0.4787041509178082,0.28679098404990355,1.2866642463055817,83,31,884,partially engaged,focused,2
91,2.494465648970679,6.045922963883651,36.32843665112968,2.7553908090035404,0.3462263721251206,0.28058192327233056,1.186591729931841,85,58,522,partially engaged,focused,2
110,1.6145349132108178,4.004791578003592,37.398361681654684,2.283517956609465,0.06517613737326691,0.6232893549201302,1.658871752381041,36,58,907,disengaged,distracted,3
110,1.9585291960664364,2.2656692436008496,37.46881848515829,2.457181760122381,0.05075252246899895,0.6205458221252982,1.8216512392470916,7,51,890,disengaged,distracted,3
97,4.7652282510546,5.063436271164344,36.18483298874709,2.6286323930605233,0.4136065177549446,0.32657245536272583,1.4998872388027644,96,58,656,partially engaged,focused,2
111,1.3947670481752936,1.7000463345395267,37.03243960904697,2.2527208283589024,0.12032714716466729,0.5017524800364531,1.5477876867692653,37,39,404,disengaged,focused,3
83,3.6231536684917414,6.469214593798327,36.138091907203254,2.934674671906541,0.32901012816028524,0.2990920266344721,1.476412358468068,52,33,362,partially engaged,distracted,3
118,0.06809876310712504,1.6065770801316064,37.23725926675707,2.3679143485252894,0.06513226509851937,0.558362079697323,1.6153098846268028,29,46,914,disengaged,distracted,3
116,1.7584813350330206,2.235494977438977,37.46720021617426,2.2040460681523495,0.03553658676116347,0.6647089787634013,1.793853301424534,13,34,622,disengaged,distracted,3
91,2.1458040223834853,8.13359961474756,36.46651507713349,2.978779314252865,0.41937707357220294,0.20397740359088637,1.053019240424406,85,51,720,partially engaged,distracted,2
70,14.46015605268362,15.637744228668131,36.93190814723422,3.824886925681877,0.7947104031035501,0.15672751067341073,0.5628552722562357,147,33,484,engaged,focused,1
78,9.731008614900908,12.862231010257139,36.947048763994516,3.1812924720139124,0.729366663568371,0.11760954366912756,0.7570205457892663,131,38,836,engaged,distracted,3
116,1.3412681896697194,0.5253324062420939,37.445484317948825,2.2178288987032526,0.18393834676173637,0.7121052301383474,1.5607311310490266,42,44,699,disengaged,focused,3
65,5.144421042351455,16.533982675899892,36.74655442412412,3.7820981470876016,0.8473412087176523,0.19759047364131296,0.7551562917060199,137,41,736,engaged,distracted,3
115,0.9537225835825489,4.364357390614611,37.02121986289587,2.4889500236430946,0.19866143886155962,0.6793464135763705,1.6657721018477007,12,38,694,disengaged,distracted,3
104,0.9502219169667177,0.2866213543220292,37.35923710738796,2.185964727766427,0.03987294634943264,0.6634560673508115,1.9868796536215068,17,48,917,disengaged,distracted,2
108,1.7834709221155873,1.0233447379697376,37.42943878812937,2.1505130435208493,0.18819978556501943,0.5843195446840206,1.9634242715813381,48,58,996,disengaged,distracted,2
62,7.677959731647594,10.599940062952621,36.86656076254013,3.6172776892304226,0.9863054174503798,0.1424329959607265,0.966580739969108,113,36,750,engaged,focused,3
119,0.4483080088473972,1.5149546533217735,37.04881411980426,2.3222261820823697,0.036148061307844315,0.5772214665438097,1.9440568275901886,24,49,960,disengaged,focused,3
68,6.965367374037491,18.22114239693196,36.54026267638691,3.8656604314182,0.7902633077622991,0.0917281326396715,0.7748711584469551,122,32,426,engaged,focused,3
108,1.5911149967895684,2.038041016089455,37.410754258449046,2.2543373160449693,0.055542806503713064,0.5908751204393037,1.611921194281699,31,32,488,disengaged,distracted,2
91,4.6653525947971595,9.655039048245616,36.293385196246945,2.9202447783043426,0.33671422053062944,0.38033476504539704,1.253180779815254,57,37,912,partially engaged,focused,2
64,8.089764607868172,10.435575803547515,36.65464668900872,3.059930433118892,0.6180138025964126,0.05313395117128832,0.9971844881833969,144,59,837,engaged,focused,3
73,8.870554126020865,18.756180199406923,36.67007101037388,3.1970158796150194,0.6648194121638618,0.12187127478559848,0.6835715796560369,144,35,427,engaged,distracted,3
98,3.6732354213286875,8.431125015929968,36.119356845924365,2.9179727687054053,0.4443685499510479,0.2468195838047999,1.4874872813014552,62,42,462,partially engaged,focused,2
83,3.2884750360935313,7.043562613697594,36.35996982217373,2.5961915906121247,0.46437427097416917,0.2652264654032332,1.2219943134843876,59,40,788,partially engaged,distracted,3
67,8.057868139896101,15.947701672771572,36.66631226660342,3.7256976947831406,0.7898935792918631,0.0291413223495018,0.6551343093399412,114,35,571,engaged,distracted,3
89,3.0183844660488592,7.952657498015904,36.36707366983023,2.881017574455012,0.36032836929000744,0.213540786035625,1.018809738775777,80,38,576,partially engaged,focused,3
67,6.844889355212722,17.661504748031234,36.799451000345385,3.5014031661635707,0.8115037928122664,0.02749991083148482,0.6595211214550785,111,44,965,engaged,focused,3
90,2.1393009661731437,6.471252040442305,36.29343989589838,2.654811446463078,0.4370790491819077,0.36439726553714424,1.2102195896397685,76,43,487,partially engaged,focused,2
102,1.6571462908785979,1.6099694816338244,37.14935759356231,2.1525474905767563,0.1622787424688822,0.7494960462830585,1.6648612294138339,17,59,516,disengaged,distracted,2
74,9.687787382810221,19.987928508555385,36.57941957385312,3.9475626399600587,0.9121273609825039,0.194442930189254,0.5897893803052665,174,44,386,engaged,distracted,3
102,1.449403625831211,3.2204734671809283,37.08903271916237,2.395572482771036,0.05983910122634509,0.5404986707991906,1.711281332509674,7,44,393,disengaged,distracted,2
87,4.555592523542449,8.962743706466107,36.22137714287531,2.8622875288761938,0.413729927235801,0.26816837101561364,1.3629371717476424,91,55,610,partially engaged,distracted,3
60,11.179555210432506,16.829819923269767,36.692272756321266,3.8690758150677023,0.5811539227482304,0.1767770926478308,0.6711409215159971,188,50,686,engaged,distracted,1
115,1.6309994542070385,2.1539273426438363,37.334281262781055,2.154128994752413,0.04189047500506802,0.6164147092846471,1.8034039173012166,25,58,897,disengaged,distracted,3
74,11.911351881257458,16.744773829841584,36.501732204548766,3.4746115286750565,0.6001343030892115,0.06481629183380147,0.9894078169981708,187,59,966,engaged,focused,1
116,1.4904557616621454,4.856648501061599,37.43912934571957,2.059183619787791,0.06770273775413145,0.5767469075144126,1.5884086788898963,46,30,407,disengaged,distracted,3
105,0.45448965577612266,3.5594862515334276,37.366457149584754,2.0104899974169665,0.07915154074446332,0.7670421923604864,1.760159304121919,30,55,493,disengaged,distracted,2
90,4.285887802387059,9.152411625430972,36.11612532320118,2.5331903036396755,0.37605297572266416,0.3710195821246305,1.039014332142784,51,34,313,partially engaged,distracted,2
67,9.814072132822972,12.55175443606608,36.66315474091168,3.071652097983586,0.6462917736693401,0.00887560151225486,0.8631624990669843,195,50,942,engaged,distracted,3
82,3.6571094648273808,8.917963287086652,36.348748505144286,2.9537531746326984,0.4771648582093247,0.3576654791242355,1.237594580021072,67,35,796,partially engaged,focused,3
63,9.277748958041931,16.25879832998645,36.86707369854905,3.78495802325458,0.8248024047173739,0.0875447917574716,0.9750518777757693,110,51,672,engaged,focused,3
83,2.123626087224639,8.37869332326771,36.10732235699488,2.994791096159389,0.4067400746830343,0.2577953992496064,1.3288387168963152,64,38,691,partially engaged,focused,3
85,3.3305273053403432,6.716654695762127,36.10675739066456,2.954476937922893,0.47801379166290076,0.29305957665665017,1.0672804253364316,97,43,524,partially engaged,focused,3
61,5.399551485735431,16.095559419197603,36.804204435440035,3.8989394479174484,0.5950245641446783,0.07427884848270881,0.9297726943921394,185,43,953,engaged,distracted,3
98,2.332351734786586,9.067272857892256,36.37184871501426,2.937940758583396,0.32377223318182874,0.3520833487593055,1.3275521824790946,93,31,359,partially engaged,distracted,2
72,10.703548191512311,19.068779753971356,36.92954656710349,3.3331254605226115,0.7679784309934066,0.08627365988093434,0.8545387851300379,147,59,431,engaged,focused,1
61,10.821076831802223,18.807721087266888,36.60877471500718,3.183255864689062,0.8861383128509716,0.05101728622385866,0.5959921337803242,169,46,755,engaged,focused,1
117,1.4409366342193404,3.4968494030073827,37.16273544555302,2.2184903880728974,0.041581636835954595,0.7012504701488812,1.6981113700662878,39,50,478,disengaged,focused,3
100,0.644641356842351,3.7366251431809787,37.01275216806575,2.128887346591441,0.032497231777751455,0.7869433463916845,1.8526408019855132,5,38,669,disengaged,focused,2
62,10.319689607791833,13.752414068902485,36.692930406670804,3.1949594960335106,0.7561115287237694,0.08777100563360117,0.6353976481737067,143,51,720,engaged,distracted,3
78,10.086833276877293,10.583332722848017,36.57687201429198,3.9476572669690952,0.7714276755156695,0.012689860732007575,0.8465438793847865,110,37,452,engaged,distracted,3
76,12.499627217200269,16.510789757492525,36.866102272309675,3.087965781013058,0.8633902761776338,0.027337663944776592,0.6697529536359219,180,40,955,engaged,distracted,1
84,4.902279296249041,5.444612294433687,36.23877829978159,2.531201160138435,0.42604205247985694,0.21574140027370328,1.0876839012701887,74,37,631,partially engaged,distracted,3
108,0.26380787766160174,0.17622224535078168,37.197522709484836,2.4897208209856476,0.022068445557755445,0.5305155332118887,1.875583255397812,41,36,481,disengaged,distracted,2
102,1.7820580372225043,3.888533050763975,37.326428757799896,2.064483421925817,0.07564102673830082,0.7772980992103494,1.8084648025347734,43,40,756,disengaged,distracted,2
66,11.138064011754338,16.212970342167893,36.52327001978249,3.6077777123868975,0.6872180786745072,0.14948850506411182,0.9040528322726364,111,51,350,engaged,focused,1
105,0.43489202482821443,4.492471525407704,37.151806482913514,2.2987010477696606,0.05268836810904079,0.5774057788174299,1.6753180407392039,3,34,537,disengaged,focused,2
97,2.5918942236152986,5.240847715682156,36.39083896065072,2.7709374487285507,0.4007451626053843,0.25444116984988274,1.036158507429676,94,35,682,partially engaged,distracted,2
84,4.967800235655253,6.748697954219917,36.48277960915933,2.5481028708312974,0.4464900231734612,0.2228659989325671,1.136785786777637,91,49,538,partially engaged,focused,3
117,1.5504226344683425,3.0765570361371966,37.29680735219028,2.456176543494569,0.09043215044183145,0.5675797336085165,1.580894292511815,24,55,318,disengaged,distracted,3
77,6.061134601036394,15.852501530514587,36.62143232526563,3.1662594283013963,0.7963853598715112,0.15226198309047587,0.6660774582263322,126,47,925,engaged,distracted,3
61,14.3519103045757,13.368961853147727,36.998752846586754,3.978587755849782,0.8894117246679057,0.004013419081393343,0.7717374601921816,187,56,796,engaged,focused,3
99,4.917021129787049,8.041914765748977,36.26108640224217,2.7594869279721936,0.37728967489086895,0.2937380134458282,1.3177062915676752,76,45,395,partially engaged,distracted,2
83,3.2312482862795866,7.295315843777086,36.48225691671472,2.9153926470859863,0.3333583436099847,0.3596978725216402,1.089149640417878,80,54,870,partially engaged,distracted,3
96,4.927878745570784,5.44059272263902,36.40696243810924,2.9296063243215835,0.32375111685328845,0.25665069435438925,1.3668303195065326,67,52,368,partially engaged,distracted,2
117,0.3198587993590418,3.24172238004619,37.350984301621736,2.251803926947514,0.028988213528003116,0.7533460232967837,1.8226329795332583,27,45,879,disengaged,focused,3
90,3.83411016967872,5.533683410072988,36.280205755007806,2.5368305360085297,0.40897105142386037,0.3105391377525571,1.437219392580372,78,50,923,partially engaged,distracted,2
86,3.7197279945440176,8.03189739287017,36.08449068461109,2.928886797984557,0.4861930230033088,0.35499812989898166,1.470376226322503,52,59,890,partially engaged,focused,3
79,6.63917202943585,16.688005990334013,36.84206013535294,3.28692451375669,0.513746665813785,0.03996945181711267,0.6998887738369434,161,49,879,engaged,distracted,3
75,8.913906643822695,19.617866143085603,36.88212175770382,3.319748401226564,0.9758020344592742,0.12912935845174653,0.7277248223200701,128,43,478,engaged,focused,3
99,2.6989761576378193,6.933160961068529,36.263948192021694,2.7640136753651103,0.4523473804425036,0.27175957143147056,1.3583990146519762,84,55,751,partially engaged,distracted,2
89,3.2147876598212823,6.346382417553758,36.09925447641933,2.752171164954135,0.4338517085979132,0.37964420609209626,1.3262232918550672,50,31,587,partially engaged,distracted,3
91,3.289555934869555,8.050915054184085,36.454425688941164,2.728783561786151,0.4975459110612882,0.3185624130703,1.0802769713210871,78,59,973,partially engaged,distracted,2
119,0.9606831524444537,0.741095549017583,37.216609317588926,2.37495871103586,0.09176258564828683,0.5490353326942781,1.625962685178321,31,58,875,disengaged,distracted,3
107,0.2971322396718252,2.2527738065388543,37.238337164424365,2.023618136844857,0.010614077087848985,0.7287655428334121,1.6502253950253474,13,55,543,disengaged,distracted,2
73,10.055944016908455,13.050716374793492,36.8637673282452,3.5511883595411478,0.7386807634803476,0.13353386295424002,0.9011451539906804,129,52,337,engaged,focused,3
92,2.003274623068871,7.651178463629456,36.1073237743851,2.5470962285415686,0.4063942034128784,0.3493653012298188,1.20613626123719,93,54,741,partially engaged,focused,2
79,7.638598855569633,18.29554957495534,36.85059765769548,3.989828490411016,0.9677238339931257,0.10662734440907547,0.8749643095962707,108,40,981,engaged,distracted,3
100,1.5794635266400232,4.448106178946285,37.35128828498211,2.0299560879404406,0.1340819553202237,0.5722956768638884,1.6576256215132026,4,58,937,disengaged,focused,2
83,3.945806367911837,8.059175272995905,36.33398630483464,2.6183861307019516,0.3889288828650723,0.32665074430979785,1.31829701380915,87,34,640,partially engaged,distracted,3
107,0.10095802605427018,4.4463257741247375,37.04789694195881,2.398965645390042,0.14940692809120157,0.6796634115465099,1.6889813601096533,3,40,830,disengaged,focused,2
118,0.545143338836829,1.1016178868127695,37.27062598138027,2.434269414285149,0.1547223934396341,0.7386531379836317,1.7241442458498226,6,41,642,disengaged,distracted,3
93,4.379894827563462,8.47676853240353,36.016053561271136,2.794842344034242,0.36940916584957695,0.2392385498053135,1.3471976316711494,88,33,641,partially engaged,focused,2
84,2.8942372212895844,7.775902998218218,36.413881081825814,2.701059169013692,0.4657315918482054,0.3447392794937325,1.4604329765415773,72,56,957,partially engaged,distracted,3
117,0.8606989958608549,3.9290673459456906,37.22521755669503,2.1309939650965353,0.005520635514602957,0.5939071408867482,1.856690555581569,30,46,736,disengaged,focused,3
85,4.47253755603183,8.528126101221257,36.33166292894084,2.551875088460267,0.3542968693638225,0.20113764470587542,1.068704935116996,65,35,934,partially engaged,focused,3
107,1.8772726328030107,0.5357623126958277,37.069195439103666,2.179027456116199,0.08424697638011891,0.6758200077983377,1.8865798748938283,14,45,699,disengaged,focused,2
114,0.5006568876040645,3.7920509521353125,37.149636446372014,2.403200180065665,0.10679094607958489,0.7381781825704862,1.6379399398585053,16,46,558,disengaged,distracted,3
98,2.3235988229497724,5.262420324112782,36.16056945847295,2.9971762289512682,0.36964507369230726,0.35215518266770995,1.0661585079285503,74,36,391,partially engaged,focused,2
108,0.3841943401864081,0.49845018287018983,37.216022076513966,2.0377674603743348,0.18196227127113218,0.6343700964715864,1.9192830707189406,33,35,342,disengaged,focused,2
63,13.299936458624359,12.71217333209976,36.73629901942108,3.6465826490943325,0.9517717962676069,0.18219876018594838,0.5460511885709225,133,35,660,engaged,focused,3
93,2.300890900783668,6.489702293645196,36.39900775935222,2.682229923969822,0.3319794720587876,0.280823236309232,1.2776557786435288,98,33,815,partially engaged,focused,2
75,9.00734178794368,18.629206245682344,36.52493442115332,3.900510643637477,0.8481734072488927,0.1881211720848156,0.6252524345634791,178,35,323,engaged,focused,3
81,4.10630773935763,6.051668511446326,36.13779478403642,2.7833711742263367,0.3893501205381539,0.3470234376833057,1.18933834573316,73,42,808,partially engaged,distracted,3
109,0.08008256142958481,0.08682037942472853,37.32337129304227,2.270276559140913,0.10854892867125775,0.7370027048085337,1.6878601173198597,16,49,989,disengaged,distracted,2
65,5.129617671578247,18.95742768198756,36.840274825185055,3.502090336816035,0.7913737370470213,0.16837147265286428,0.9755186960365119,177,53,755,engaged,focused,3
76,13.086118025268735,13.53331436485887,36.53559221212759,3.6922261284129063,0.6696643750842896,0.04981933037611033,0.844590879471621,110,33,965,engaged,distracted,3
107,0.982700081118751,3.0025536121207406,37.07113945434289,2.406606642841404,0.12085900212228379,0.7897491193994053,1.989741684144974,1,53,467,disengaged,focused,2
112,0.4323076552127594,2.4185180415758643,37.478303252731784,2.4198920178086953,0.18832618390000447,0.7418986924542076,1.6773754679731383,24,50,521,disengaged,distracted,3
114,1.556358973431555,1.4671177495780081,37.353924874364324,2.3499861849367627,0.03694754833809571,0.679138373126306,1.9295844765565768,45,55,917,disengaged,focused,3
86,4.75593067935711,7.817560420581365,36.17764632840276,2.582179187851218,0.3946916704839538,0.34602268758034005,1.3118201348854939,78,53,588,partially engaged,distracted,3
93,3.32301429946832,7.600830920121462,36.49321105579045,2.984025697910433,0.3829634249517718,0.337035904841299,1.1337950891639264,99,53,634,partially engaged,focused,2
90,3.308539908254073,5.885264018250095,36.379423961760274,2.957585179897012,0.4866547000915474,0.31926674169252395,1.2398205644874367,59,57,762,partially engaged,focused,2
71,14.453231521002897,18.894604136173967,36.875891727218836,3.004568862590776,0.7038754373036704,0.08214283434036158,0.947184116479866,179,34,310,engaged,distracted,1
118,0.27226880785423435,3.3114695713298614,37.39612774408909,2.3209796059858157,0.15891702820412518,0.6822488893195642,1.5949195552374382,20,58,518,disengaged,focused,3
94,3.1774694037026903,9.483890584346172,36.120741518103735,2.8529878875624517,0.36047307847801335,0.20898401104842712,1.2783452907051547,71,36,450,partially engaged,distracted,2
70,11.172938264580871,19.000235976577258,36.89484725636849,3.193876399392819,0.8666919796825029,0.1003786050320304,0.8729834039430424,147,45,752,engaged,focused,1
102,1.1398188933784783,2.4606699619866994,37.25896086682072,2.439451226822935,0.1789674093412503,0.6360611320297156,1.7278660206400442,33,59,714,disengaged,distracted,2
73,7.121289271816646,12.935452928949669,36.73578373168236,3.2355618598105282,0.6229645521930296,0.16662883547731375,0.7740434340303248,158,43,778,engaged,focused,3
89,3.2825664636807605,5.309021197880433,36.40748366900992,2.672038718755137,0.4827265492357009,0.23088202156845306,1.0284674784686567,84,47,840,partially engaged,distracted,3
90,2.030910195361217,7.063098375295175,36.46337388567258,2.6922091033648843,0.31862185612009214,0.26057898857235745,1.2490051969172167,62,43,969,partially engaged,distracted,2
95,3.1152833636684876,9.462426012788093,36.07269346444044,2.7817160025047727,0.4941841413989585,0.2690065932930126,1.3708884556467527,60,40,603,partially engaged,distracted,2
82,2.533611900602684,5.865309746003525,36.30819776238843,2.781802461277081,0.3352056305575454,0.3980345610836864,1.210918366184147,56,59,417,partially engaged,distracted,3
81,3.751681141179784,9.895347016917365,36.285975550809596,2.9745207383083185,0.3888265701516054,0.28716822073040243,1.250003679657941,55,55,427,partially engaged,distracted,3
113,1.114206731755754,4.681371988347329,37.05623321798068,2.0654107131325907,0.1684854884089111,0.7527083823699057,1.7356123756041293,13,38,754,disengaged,distracted,3
66,12.378273273437872,13.415830522895853,36.99972526149598,3.8486653117871796,0.6300116865724845,0.03902116113456551,0.6570106252916952,170,55,551,engaged,distracted,3
107,1.5567245275890689,4.25623061752938,37.13597855745516,2.296730611225918,0.056649812455474895,0.532706948215848,1.8420988717373403,1,38,691,disengaged,distracted,2
84,4.430745333272051,5.697773022817822,36.39174007425441,2.9996382629731184,0.47020848971718043,0.35036241526553324,1.3310826773473539,81,44,419,partially engaged,focused,3
117,1.0881116037294012,3.690947882692455,37.395329525503385,2.256547622834342,0.10724950367073377,0.5593504151665647,1.622369588853542,31,30,401,disengaged,distracted,3
107,1.6176022122709093,2.713611834691274,37.004900263466986,2.234921910119924,0.05829032952908149,0.6432651966191514,1.7023463607239386,14,47,537,disengaged,distracted,2
69,12.622993204819156,12.231929597201837,36.72086124560847,3.7372686902530847,0.6976962389185637,0.006399304418539287,0.7536972095275598,181,54,737,engaged,focused,3
105,1.0798412043019543,2.2496933106947874,37.12122439464547,2.3188813600236187,0.032724498571156425,0.5851594301944558,1.8908786950875622,43,52,393,disengaged,distracted,2
99,2.122521328849965,8.814144331971473,36.32094378857424,2.981944434055244,0.4174404259753624,0.26079038133234167,1.19076027609466,83,33,980,partially engaged,distracted,2
84,2.6019500464330285,5.792446615911393,36.038502466601095,2.9559878718408794,0.3466139667389702,0.2688327053503608,1.1402522541887454,62,40,770,partially engaged,focused,3
111,1.3728246874823302,1.7628107112124258,37.49026358414864,2.1494595796420386,0.0014385912015719927,0.6546919922059535,1.5753655421379689,22,32,739,disengaged,focused,3
119,1.464518565016913,2.3034950655825126,37.338442758378285,2.2691197241235668,0.12596022154438632,0.6790111919563884,1.8329113820277962,13,38,560,disengaged,distracted,3
63,13.2140581141719,14.657855731799726,36.61169701502661,3.834548899914816,0.6143136293244864,0.16309874464818838,0.7264897654590741,168,39,808,engaged,focused,3
98,2.2663558270824025,5.722031506517623,36.31794238412311,2.925057632878174,0.3190902500370455,0.34675044988332165,1.3712557665697431,96,36,696,partially engaged,distracted,2
110,0.642175518615069,1.7573089621633327,37.337216736207736,2.032643645606955,0.11698699750892512,0.5836196577358541,1.7333029559719713,15,40,838,disengaged,focused,3
76,7.27159571639019,10.79459453172377,36.813494199795485,3.545048396351139,0.835898948288031,0.0918793158274674,0.912562923666514,180,45,685,engaged,distracted,3
116,0.6384078716510615,2.1558174656740086,37.026180187097204,2.4962690349527388,0.10152207665503517,0.5072712782492519,1.770615329380572,0,37,824,disengaged,distracted,3
119,1.4018133682589082,0.6973232729951745,37.32886853949373,2.3831491890061303,0.11448381279309933,0.7678247013561055,1.6384948908924426,8,46,676,disengaged,distracted,3
80,2.004341661562998,6.7656570425552625,36.42892799290734,2.5136597558208718,0.30064958565230177,0.256251858105026,1.457000018504639,63,42,615,partially engaged,distracted,3
103,1.1064737422792452,1.6600400565859441,37.12186833101391,2.407610927106059,0.02125897209992829,0.6462063112635907,1.8171986297485423,40,33,400,disengaged,focused,2
81,3.7325638637373295,8.712480302536825,36.117418024573766,2.646663751645379,0.4139042293266067,0.39662528199632285,1.1087465914100572,96,53,595,partially engaged,distracted,3
79,8.577200196714713,10.02273619605126,36.63896365602146,3.5145535467661144,0.8321810182380418,0.04578748429175135,0.5694504231440671,123,40,932,engaged,distracted,3
100,0.25916907424952584,1.6850890608039382,37.38552214896949,2.0533065431556055,0.04596779915973908,0.5025393264851928,1.984207431347809,35,41,302,disengaged,focused,2
77,7.899954031733017,10.952099531511957,36.95411624808392,3.6036280423494906,0.6208538136220094,0.0839296021444814,0.6784500670398527,137,37,701,engaged,distracted,3
116,0.395653979209347,2.390639861204308,37.222742896126896,2.2583374409717654,0.14296216666126293,0.7046026995494681,1.6864067110709957,29,56,629,disengaged,distracted,3
86,3.753529685335179,9.748427462847648,36.27454071891266,2.727553150406428,0.3267835177392849,0.3620378190543223,1.1868974450204561,55,51,594,partially engaged,focused,3
63,8.054674525280006,12.814138614568908,36.93673762676364,3.864673778584754,0.7669471113006903,0.0037997891144387233,0.614162331460238,180,33,978,engaged,distracted,3
75,12.006222647194472,10.119622629587434,36.841268387684636,3.8445392428593794,0.7346088598230581,0.16581619802200753,0.8907638666219349,129,55,721,engaged,focused,3
66,5.735796381597515,11.193835038586734,36.58050916641212,3.5330826606748023,0.9854560351813824,0.0714470833233564,0.9792541346801026,136,36,423,engaged,distracted,3
79,9.400834445374267,19.213759895281452,36.94409928545653,3.823220977952436,0.6883375737478672,0.0008986493657840322,0.8407916600537597,146,55,517,engaged,focused,3
